ip_src,ip_dst,srcport,dstport,tp_proto,data_proto,data_type,data_len,entropy_shannon,entropy_renyi,entropy_tsallis,reason
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8853010554278217,0.8605551306784888,0.9915359788103776,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8821653810705063,0.8597447102702456,0.9914978565390653,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8805672609104397,0.8579923525358191,0.9914148373658067,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8972579887169246,0.8731924250751747,0.9921087990197784,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.895522989651735,0.8733805855106248,0.9921170282708744,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8950678736788551,0.8712900157385517,0.9920251125468912,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8884576059554405,0.8669161344743586,0.9918293253346598,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8921371326179167,0.8699408122769895,0.991965224096865,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8928691467531742,0.870061727844864,0.9919706095946004,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8935559609657063,0.870124825472588,0.9919734184868466,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8897377455875667,0.8657090388911335,0.9917744509926244,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8977486198590078,0.8696716454800598,0.9919532226155768,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8934638172113704,0.8700031736486342,0.9919680020811654,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8824116120425796,0.8603016338261733,0.9915240726963546,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8907636781706789,0.865382932976704,0.991759563150747,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8854328914302998,0.8650657172159939,0.9917450553206032,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8871190790227109,0.8646461352126206,0.9917258265378635,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8848345873409604,0.8593838980274013,0.9914808286945543,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8879027609474497,0.8652156316930479,0.9917519148241793,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8851633019686664,0.8665005293679001,0.9918104734499144,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8824140772876311,0.8556353771244781,0.9913018941370653,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8914628264794358,0.8682216050854119,0.9918882598166784,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8948049303279862,0.8697637945970833,0.9919573333333334,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8851283798895672,0.8633570445236849,0.99166646888968,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8880748764114359,0.8670084474020748,0.9918335067637877,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8894721762885999,0.870141257618975,0.9919741498289519,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8865749535209664,0.8630270576637742,0.9916512059369202,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8917965833542681,0.8679258688696783,0.9918749463810804,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8906249183046753,0.8698351309479503,0.9919605141637269,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8926500920054139,0.8681600460300765,0.9918854903537686,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8921541906691866,0.8718027268030883,0.9920477535404523,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8917078956415171,0.8676153919020823,0.9918609458349497,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8884019338359779,0.8644285889481007,0.9917158391094849,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.893115324628878,0.8709352662872395,0.9920094093175278,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8906995392116946,0.86952665041708,0.9919467502170138,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8851471665978151,0.8626635533489592,0.9916343603346256,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8875983679789329,0.8653318388391542,0.9917572280894731,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8940055595606677,0.8730102006868928,0.9921008211950249,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8871764841273518,0.8633487386440356,0.9916660850585943,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8888039540664956,0.8636840233452111,0.9916815651880587,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8965284102177651,0.874134229097985,0.9921499031575154,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8905088216370526,0.8655215864229217,0.9917658964412212,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.899947284273209,0.8765381852102,0.992253853413023,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.886054508214091,0.863750363586287,0.9916846247146479,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8884238856822951,0.8617698138007768,0.9915927977839335,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8945531701283301,0.8714792271403959,0.9920334754969019,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.896381198072593,0.8731408034916179,0.9921065398335315,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.887788315221802,0.8643950420954624,0.9917142979196035,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8792966315453832,0.8587087659885109,0.9914488754685548,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8905040582270177,0.8691924136218716,0.991931810464629,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8911546657391988,0.8667312375615549,0.9918209437587362,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8803832426006605,0.854548182193519,0.9912492975787516,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8970535167398028,0.8707092623117855,0.9919993889748143,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8945870510403322,0.8698415106292444,0.9919607985672841,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8831468075145026,0.8570610816226794,0.991370388379824,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8838986868355464,0.85826160471797,0.9914276458882872,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8948229545368129,0.871762018723225,0.9920459582491962,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8972990212140621,0.8758927586555024,0.9922260802469136,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8966006952939463,0.8723894208647499,0.9920735827260773,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8889035664746309,0.8651315777099947,0.9917480695430355,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8838202607241342,0.8638446793801543,0.9916889725006944,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8949058959367099,0.8715511392056131,0.9920366516360273,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8920475767300029,0.8699633296990823,0.9919662272812693,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8882425065629267,0.866188810184263,0.9917963052989791,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8903591809377112,0.8686860441614985,0.991909123890564,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8912370973531656,0.8674451133954515,0.9918532571109517,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8904524616481021,0.870743059260268,0.9920008882294458,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8877802794855175,0.8614482654226064,0.9915777940102264,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8931037420068201,0.8735219443514417,0.9921232049947971,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8824881085798858,0.8573811808576678,0.991385692414953,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.894583163258275,0.8720039386576498,0.9920566213546038,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8895733321103089,0.8658235389756139,0.9917796719276061,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8862289057805091,0.8630133150933647,0.9916505696928978,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8873208136203931,0.8655624340148167,0.9917677613133004,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8834793045509267,0.8604425001171825,0.9915306909002394,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8987085752564103,0.8720413886254091,0.992058270758696,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8882162455912386,0.8644851999514935,0.9917184392490563,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8905462349071382,0.8658977357652949,0.9917830533573974,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8821855154035892,0.858697396763269,0.9914483363512901,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8954013619613391,0.8711505939055487,0.9920189446274843,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8927963097985614,0.8690423350762104,0.9919250932244408,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8884042346381797,0.868055433248225,0.9918807817900456,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8843212832971029,0.8627249697944008,0.9916372088943467,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8998247965443529,0.8725406738634373,0.992080228020984,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8821227342689092,0.8635069070238712,0.9916733912952936,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8895397568468628,0.8677999750901267,0.9918692722736301,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8936225937900948,0.871987852497355,0.9920559127687548,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8896661186429868,0.8680782452808087,0.9918818087799555,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8948024284199388,0.8723620783559041,0.9920723808390024,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8892960587790919,0.8676614844876424,0.9918630258427203,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8883299157214637,0.8645694848639235,0.9917223089374494,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8906130258216365,0.8681439523034852,0.9918847661617621,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8894520761182869,0.8692004506174186,0.9919321700281216,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8798414088317981,0.8598492330537857,0.9915027829313544,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,encrypted,1428.0,0.9027805932514218,0.8750514864025959,0.9921897301600529,info:high entropy
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8859504878340063,0.8652608672553928,0.9917539835079671,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8884575665722696,0.8640355361949739,0.9916977636983543,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8893540149153699,0.8668278631245019,0.9918253249714184,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8876336169003681,0.8647673314104037,0.9917313853646034,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8866757312179161,0.8660764733428868,0.9917911933981447,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8907796889919032,0.8680845403631329,0.9918820921595396,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8911115802434186,0.8679590603449251,0.9918764416808745,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8915249673307968,0.8656728181722727,0.9917727987226057,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8914341114245771,0.8666806033801243,0.9918186469575327,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8820313376051502,0.856401278790491,0.9913387571849352,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8865965358924162,0.8646280950133426,0.9917249987803668,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8884773306622322,0.8617176658620052,0.9915903663253164,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8884291448203598,0.8656987930579824,0.9917739836450867,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.891509045319247,0.8681404197302498,0.9918846071929553,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8965354811618789,0.8703918049566569,0.9919852926366135,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8963035887862255,0.8728356505572593,0.9920931717881019,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8884154816470942,0.8649446603491696,0.9917395120660839,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8840792739525325,0.8601317340930366,0.991516083557606,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8912192134494428,0.8655624340148167,0.9917677613133004,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8956315882625129,0.8715665051907264,0.9920373301410526,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,encrypted,1428.0,0.9040587345584062,0.8769180900716883,0.9922701545778835,info:high entropy
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8871662160006735,0.865434057089157,0.9917618989198365,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.896171925300191,0.8745679240427043,0.9921687592937071,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8879497160728915,0.864912815276688,0.9917380532459897,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8805357375961081,0.8599178260042348,0.9915060143189482,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8892385509832871,0.8638352718463617,0.9916885389326334,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8912611599124908,0.8714825820710016,0.9920336237022399,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8914618715071851,0.8672455601452197,0.9918442372763845,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8915462837905973,0.8717769798564918,0.9920466181061395,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8923174480021597,0.8656456600231127,0.9917715596394825,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8885950448985911,0.8655528034857478,0.9917673216753801,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8895347711986631,0.8675103025854343,0.9918562015091933,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8942314143137718,0.8684160536036101,0.9918970015992334,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8905949785592401,0.8659009367794248,0.9917831992084781,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8829624153533252,0.8605309326320452,0.991534843010981,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8898931926588489,0.8664088516290777,0.991806309087366,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8852931354993432,0.863868536075267,0.9916900718905408,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8915947732213857,0.8705406314403276,0.9919919041996964,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8934113778779101,0.870634187807888,0.9919960576155016,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8941009131336066,0.8707859935370496,0.9920027924167617,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8907363324815989,0.8645707628592361,0.991722367598844,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8925704364936988,0.8674780128572777,0.9918547432130169,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8860051823874856,0.8641505623265229,0.9917030575108493,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8927758726636692,0.8657692799814809,0.9917771982581136,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8942165608317741,0.870454324255816,0.9919880706986536,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.888140638406035,0.8657438848608604,0.991776040237937,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8897616238837252,0.8659756845612597,0.9917866042821543,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8788946322538316,0.8584786808569861,0.991437958443336,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8930270539665334,0.8707468848979039,0.9920010579195194,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8942458912741206,0.8685383900812736,0.991902496626779,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8846201911096883,0.8604228697366284,0.9915297689323663,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.888388222297864,0.8648229891343195,0.9917339369295382,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8870614973721926,0.8626345282285767,0.9916330137812216,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8859995661490764,0.8599874541441388,0.9915092932171073,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8914684355462522,0.8716034202376399,0.9920389599366229,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8925864801714539,0.8690152016026662,0.9919238781831639,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8843070050879138,0.8610288925471148,0.9915581854043393,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8893208786382172,0.8631853001519638,0.9916585286458334,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,encrypted,1428.0,0.9037171430816621,0.8743388706978447,0.9921588061907615,info:high entropy
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8863612139921443,0.8602704387132678,0.9915226063829787,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8914159657239032,0.8681755363053185,0.9918861873303911,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8948502606172772,0.8697549671838468,0.9919569396386005,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8999601309658332,0.8720812256507092,0.9920600249197248,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8911734207350903,0.8671224334755822,0.9918386669527182,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8951244234343528,0.8737045789729814,0.9921311781130369,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8929822283369756,0.8721429582425287,0.9920627424523528,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8909361785991778,0.8685331161909284,0.9919022598146012,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8871810299995158,0.8616722950975825,0.9915882502883239,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8955366988988852,0.872836054666693,0.9920931895061654,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8921485491433251,0.8683244805582443,0.9918928859426613,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8866077895471892,0.8637486393510256,0.9916845452093808,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.877891407717843,0.8558518076565904,0.9913123268698061,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8897808217745137,0.8669811084901419,0.9918322686367704,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8894330574938407,0.8667737694180923,0.991822872534634,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8878641971867779,0.8669705760966683,0.9918317915947332,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.891449335692633,0.8660529994521372,0.991790124813777,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8877090391587289,0.8674891820998089,0.9918552476773905,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8947901841595135,0.8704437941696924,0.9919876028588602,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8979464840906228,0.8750217785013381,0.9921884434247071,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8886967147116562,0.8636521197888214,0.9916800934362445,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8832159202826666,0.8590688318373663,0.9914659318586706,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8852059681569496,0.865319546220901,0.9917566662038406,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.88936951798751,0.8673262563604155,0.9918478859585343,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8826820743674918,0.8656367195205815,0.9917711516906733,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8933143688472772,0.8725239338934501,0.9920794928252844,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8933296982130493,0.8705090670063409,0.9919905024169124,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.88948916496283,0.871022551215961,0.9920132759108529,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8885853498041968,0.8676756747098243,0.9918636660940566,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8895772824444522,0.8667298072290119,0.9918208788867217,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8838818620888369,0.8594955304379646,0.9914861006130847,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8914737094386374,0.8665078441504233,0.9918108056248458,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8860597410845797,0.8635167203073939,0.9916738443870227,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.891619185456808,0.8667396978746105,0.9918213274614659,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8921582660190902,0.8682960321934063,0.9918916069345588,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8843180159385329,0.8615049094822005,0.9915804390211732,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8779460861949853,0.8530099051759508,0.9911743346576103,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8858990064561237,0.8616722950975825,0.9915882502883239,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8940287955454287,0.8727863758724391,0.9920910110559206,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.8872362794993717,0.8608068296100928,0.9915477839335181,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8908510973200254,0.8677326880404727,0.9918662379815992,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8912117320334463,0.8676948114801789,0.9918645294498623,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8835006931364467,0.8592122329059403,0.9914727153188692,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8898780261371738,0.8688999066762303,0.991918713218651,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.897843064803415,0.8739075188044801,0.9921400282118056,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8862403466023334,0.8645747574725257,0.9917225509533202,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8915718583625605,0.8630948572421738,0.9916543441653587,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8960303559717357,0.8681910034174313,0.9918868832050701,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.89630888564829,0.8725571557960954,0.9920809518173781,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8897513544626846,0.8707181942592499,0.9919997852291337,info:
108.157.207.104,10.42.0.160,443,44034,tcp,tls,unknown,1428.0,0.89087103295467,0.8640103822541345,0.9916966055962195,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8930535867863472,0.8708141301528632,0.9920040400639677,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8911894980706219,0.8693226727407924,0.9919376360938247,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.887466654433015,0.8628878803558917,0.9916447601606805,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8838169620008595,0.8642879274150941,0.991709375,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8932132340557519,0.868196247224845,0.9918871191135734,info:
108.157.207.104,10.42.0.160,443,44034,tcp,data,unknown,1428.0,0.8849972183677818,0.8622266804870936,0.9916140696909927,info:
